OCCUR_DATE,Day,Month,Year,Max,Avg,Min,Round Temp,Temp Normalized
03/16/2017,16,3,2017,41,33.8,27,34,0.012341198
03/17/2017,17,3,2017,49,40,33,40,0.019600726
03/18/2017,18,3,2017,41,36.9,35,37,0.013974592
03/19/2017,19,3,2017,48,41.1,36,41,0.01814882
03/20/2017,20,3,2017,52,45.2,38,45,0.017604356
03/21/2017,21,3,2017,61,51.9,45,52,0.019056261
03/22/2017,22,3,2017,51,37.6,27,38,0.01415608
03/23/2017,23,3,2017,44,34.5,26,35,0.014337568
03/24/2017,24,3,2017,58,47.1,38,47,0.018693285
03/25/2017,25,3,2017,56,51.2,44,51,0.019056261
03/26/2017,26,3,2017,45,41.4,39,41,0.01814882
03/27/2017,27,3,2017,49,43,39,43,0.015426497
03/28/2017,28,3,2017,44,42.9,42,43,0.018330309
03/29/2017,29,3,2017,58,49.9,43,50,0.016878403
03/30/2017,30,3,2017,52,45.3,41,45,0.017604356
03/31/2017,31,3,2017,46,41.5,39,42,0.01814882
04/01/2017,1,4,2017,48,42.8,39,43,0.018330309
04/02/2017,2,4,2017,63,52.8,43,53,0.019419238
04/03/2017,3,4,2017,62,55.4,48,55,0.018874773
04/04/2017,4,4,2017,53,49.8,46,50,0.016878403
04/05/2017,5,4,2017,61,50.2,46,50,0.017967332
04/06/2017,6,4,2017,53,45.8,43,46,0.017604356
04/07/2017,7,4,2017,53,48.2,44,48,0.014700544
04/08/2017,8,4,2017,57,49.1,43,49,0.016878403
04/09/2017,9,4,2017,67,55.5,46,56,0.018874773
04/10/2017,10,4,2017,73,63.4,52,63,0.01615245
04/11/2017,11,4,2017,77,66.9,58,67,0.018330309
04/12/2017,12,4,2017,76,64.3,55,64,0.014700544
04/13/2017,13,4,2017,65,57.2,51,57,0.015426497
04/14/2017,14,4,2017,65,56.5,51,57,0.014882033
04/15/2017,15,4,2017,63,58,53,58,0.015426497
04/16/2017,16,4,2017,88,74.5,60,75,0.023956443
04/17/2017,17,4,2017,73,68.4,61,68,0.016333938
04/18/2017,18,4,2017,63,56.3,50,56,0.014882033
04/19/2017,19,4,2017,54,49.9,46,50,0.016878403
04/20/2017,20,4,2017,66,54.5,50,55,0.014700544
04/21/2017,21,4,2017,54,50.6,48,51,0.017967332
04/22/2017,22,4,2017,55,52.3,49,52,0.019419238
04/23/2017,23,4,2017,64,54.3,48,54,0.014700544
04/24/2017,24,4,2017,58,53.5,48,54,0.015789474
04/25/2017,25,4,2017,57,52.5,50,53,0.019419238
04/26/2017,26,4,2017,61,56.5,52,57,0.014882033
04/27/2017,27,4,2017,69,61.3,56,61,0.016333938
04/28/2017,28,4,2017,84,66.4,55,66,0.018330309
04/29/2017,29,4,2017,87,75.9,66,76,0.023593466
04/30/2017,30,4,2017,68,60.6,54,61,0.016878403
05/01/2017,1,5,2017,73,55.8,50,56,0.018874773
05/02/2017,2,5,2017,78,70.3,63,70,0.017241379
05/03/2017,3,5,2017,66,62.2,56,62,0.016878403
05/04/2017,4,5,2017,65,57,51,57,0.015426497
05/05/2017,5,5,2017,63,57.7,54,58,0.015426497
05/06/2017,6,5,2017,66,61.6,56,62,0.016333938
05/07/2017,7,5,2017,57,54.7,51,55,0.014700544
05/08/2017,8,5,2017,61,54.4,48,54,0.014700544
05/09/2017,9,5,2017,61,55.2,49,55,0.018874773
05/10/2017,10,5,2017,64,56.7,52,57,0.014882033
05/11/2017,11,5,2017,63,57.1,52,57,0.015426497
05/12/2017,12,5,2017,63,56.4,52,56,0.014882033
05/13/2017,13,5,2017,55,51.4,48,51,0.019056261
05/14/2017,14,5,2017,68,57.2,48,57,0.015426497
05/15/2017,15,5,2017,69,62.5,56,63,0.016878403
05/16/2017,16,5,2017,82,71.5,60,72,0.016878403
05/17/2017,17,5,2017,94,81.5,67,82,0.013974592
05/18/2017,18,5,2017,96,88.3,80,88,0.002359347
05/19/2017,19,5,2017,95,86.3,71,86,0.005263158
05/20/2017,20,5,2017,68,63.2,59,63,0.01615245
05/21/2017,21,5,2017,70,62.5,57,63,0.016878403
05/22/2017,22,5,2017,63,60,57,60,0.016878403
05/23/2017,23,5,2017,70,63.3,59,63,0.01615245
05/24/2017,24,5,2017,67,62.5,58,63,0.016878403
05/25/2017,25,5,2017,59,57.3,57,57,0.015426497
05/26/2017,26,5,2017,76,62.5,57,63,0.016878403
05/27/2017,27,5,2017,72,66.6,62,67,0.018330309
05/28/2017,28,5,2017,70,63.3,59,63,0.01615245
05/29/2017,29,5,2017,62,58,56,58,0.015426497
05/30/2017,30,5,2017,62,58.1,55,58,0.015426497
05/31/2017,31,5,2017,77,62.7,57,63,0.016878403
06/01/2017,1,6,2017,81,70.5,61,71,0.017241379
06/02/2017,2,6,2017,77,69.3,61,69,0.014700544
06/03/2017,3,6,2017,73,66.5,59,67,0.018330309
06/04/2017,4,6,2017,70,64.5,61,65,0.014700544
06/05/2017,5,6,2017,66,61.8,59,62,0.016333938
06/06/2017,6,6,2017,59,56.4,53,56,0.014882033
06/07/2017,7,6,2017,69,59.8,52,60,0.018511797
06/08/2017,8,6,2017,69,62.8,58,63,0.016878403
06/09/2017,9,6,2017,82,70.5,57,71,0.017241379
06/10/2017,10,6,2017,88,79,68,79,0.015789474
06/11/2017,11,6,2017,94,85.2,75,85,0.004537205
06/12/2017,12,6,2017,95,87,77,87,0.00199637
06/13/2017,13,6,2017,100,88.9,81,89,0.002359347
06/14/2017,14,6,2017,81,75.4,70,75,0.023593466
06/15/2017,15,6,2017,75,69.7,64,70,0.014700544
06/16/2017,16,6,2017,69,65.1,63,65,0.017604356
06/17/2017,17,6,2017,73,68.6,64,69,0.016333938
06/18/2017,18,6,2017,83,75.3,70,75,0.023593466
06/19/2017,19,6,2017,86,77.1,70,77,0.022323049
06/20/2017,20,6,2017,85,77.1,70,77,0.022323049
06/21/2017,21,6,2017,85,80.5,75,81,0.017785844
06/22/2017,22,6,2017,84,76.9,68,77,0.026134301
06/23/2017,23,6,2017,85,81.6,77,82,0.013974592
06/24/2017,24,6,2017,86,78.7,71,79,0.020145191
06/25/2017,25,6,2017,84,77.1,70,77,0.022323049
06/26/2017,26,6,2017,79,72.9,67,73,0.020326679
06/27/2017,27,6,2017,78,71.1,63,71,0.016878403
06/28/2017,28,6,2017,80,72.8,64,73,0.020326679
06/29/2017,29,6,2017,82,76.1,69,76,0.026134301
06/30/2017,30,6,2017,88,81.4,75,81,0.013974592
07/01/2017,1,7,2017,82,77.6,74,78,0.022323049
07/02/2017,2,7,2017,91,82.1,74,82,0.011615245
07/03/2017,3,7,2017,89,82.1,74,82,0.011615245
07/04/2017,4,7,2017,84,77.5,71,78,0.022323049
07/05/2017,5,7,2017,84,75.8,70,76,0.023593466
07/06/2017,6,7,2017,78,74.2,70,74,0.023956443
07/07/2017,7,7,2017,82,71.9,68,72,0.016878403
07/08/2017,8,7,2017,87,81.7,75,82,0.013974592
07/09/2017,9,7,2017,83,76.3,70,76,0.026134301
07/10/2017,10,7,2017,85,79.1,73,79,0.015789474
07/11/2017,11,7,2017,87,81.4,75,81,0.013974592
07/12/2017,12,7,2017,90,84.4,79,84,0.007259528
07/13/2017,13,7,2017,93,83.8,74,84,0.011615245
07/14/2017,14,7,2017,73,68.4,65,68,0.016333938
07/15/2017,15,7,2017,85,73.7,66,74,0.023411978
07/16/2017,16,7,2017,85,78.2,71,78,0.020145191
07/17/2017,17,7,2017,86,79.8,75,80,0.015789474
07/18/2017,18,7,2017,87,81,76,81,0.013974592
07/19/2017,19,7,2017,93,86.1,78,86,0.005263158
07/20/2017,20,7,2017,96,86.3,78,86,0.005263158
07/21/2017,21,7,2017,93,85.6,78,86,0.004537205
07/22/2017,22,7,2017,88,83.3,76,83,0.011615245
07/23/2017,23,7,2017,79,75.3,72,75,0.023593466
07/24/2017,24,7,2017,73,68.1,64,68,0.016333938
07/25/2017,25,7,2017,70,66.3,62,66,0.018330309
07/26/2017,26,7,2017,78,70.6,65,71,0.017241379
07/27/2017,27,7,2017,77,73.6,67,74,0.023411978
07/28/2017,28,7,2017,82,76.5,71,77,0.026134301
07/29/2017,29,7,2017,76,72.1,68,72,0.020326679
07/30/2017,30,7,2017,82,73.7,66,74,0.023411978
07/31/2017,31,7,2017,88,78.4,70,78,0.020145191
08/01/2017,1,8,2017,91,81.6,72,82,0.013974592
08/02/2017,2,8,2017,86,77.1,69,77,0.022323049
08/03/2017,3,8,2017,86,77.6,71,78,0.022323049
08/04/2017,4,8,2017,84,77.2,71,77,0.022323049
08/05/2017,5,8,2017,80,75.4,71,75,0.023593466
08/06/2017,6,8,2017,76,71.9,66,72,0.016878403
08/07/2017,7,8,2017,72,68.4,66,68,0.016333938
08/08/2017,8,8,2017,80,70.8,65,71,0.017241379
08/09/2017,9,8,2017,84,76.4,68,76,0.026134301
08/10/2017,10,8,2017,85,77.2,71,77,0.022323049
08/11/2017,11,8,2017,81,75.7,72,76,0.023593466
08/12/2017,12,8,2017,77,71.5,65,72,0.016878403
08/13/2017,13,8,2017,83,77.4,72,77,0.022323049
08/14/2017,14,8,2017,81,76,71,76,0.026134301
08/15/2017,15,8,2017,75,72.7,69,73,0.020326679
08/16/2017,16,8,2017,85,77.4,71,77,0.022323049
08/17/2017,17,8,2017,81,75.4,71,75,0.023593466
08/18/2017,18,8,2017,83,78,73,78,0.020145191
08/19/2017,19,8,2017,88,81.1,75,81,0.013974592
08/20/2017,20,8,2017,83,77.8,71,78,0.022323049
08/21/2017,21,8,2017,87,81,75,81,0.013974592
08/22/2017,22,8,2017,90,81.8,75,82,0.013974592
08/23/2017,23,8,2017,81,76.8,74,77,0.026134301
08/24/2017,24,8,2017,80,74.7,70,75,0.023956443
08/25/2017,25,8,2017,77,72.1,66,72,0.020326679
08/26/2017,26,8,2017,77,70.5,65,71,0.017241379
08/27/2017,27,8,2017,76,70,64,70,0.017241379
08/28/2017,28,8,2017,74,69.3,65,69,0.014700544
08/29/2017,29,8,2017,69,65.1,61,65,0.017604356
08/30/2017,30,8,2017,79,69.2,61,69,0.014700544
08/31/2017,31,8,2017,81,73.1,67,73,0.023411978
09/01/2017,1,9,2017,71,64.6,56,65,0.014700544
09/02/2017,2,9,2017,67,61.5,57,62,0.016333938
09/03/2017,3,9,2017,71,62.4,59,62,0.016878403
09/04/2017,4,9,2017,81,72.6,64,73,0.020326679
09/05/2017,5,9,2017,84,76.4,71,76,0.026134301
09/06/2017,6,9,2017,74,66.9,62,67,0.018330309
09/07/2017,7,9,2017,73,65.9,61,66,0.017604356
09/08/2017,8,9,2017,73,67,62,67,0.014519056
09/09/2017,9,9,2017,69,63.1,58,63,0.01615245
09/10/2017,10,9,2017,73,65.8,59,66,0.017604356
09/11/2017,11,9,2017,78,68.3,59,68,0.016333938
09/12/2017,12,9,2017,82,72.8,64,73,0.020326679
09/13/2017,13,9,2017,83,73.9,67,74,0.023411978
09/14/2017,14,9,2017,83,74.6,70,75,0.023956443
09/15/2017,15,9,2017,81,76,70,76,0.026134301
09/16/2017,16,9,2017,80,72.8,69,73,0.020326679
09/17/2017,17,9,2017,80,71.8,69,72,0.016878403
09/18/2017,18,9,2017,74,70.3,68,70,0.017241379
09/19/2017,19,9,2017,77,72.4,71,72,0.020326679
09/20/2017,20,9,2017,78,74.5,71,75,0.023956443
09/21/2017,21,9,2017,79,75.5,72,76,0.023593466
09/22/2017,22,9,2017,80,73.8,68,74,0.023411978
09/23/2017,23,9,2017,86,77.2,70,77,0.022323049
09/24/2017,24,9,2017,90,79.4,71,79,0.015789474
09/25/2017,25,9,2017,85,76.6,71,77,0.026134301
09/26/2017,26,9,2017,81,72.7,69,73,0.020326679
09/27/2017,27,9,2017,83,74.4,70,74,0.023956443
09/28/2017,28,9,2017,77,72.5,62,73,0.020326679
09/29/2017,29,9,2017,69,63.5,58,64,0.01615245
09/30/2017,30,9,2017,65,59.8,55,60,0.018511797
10/01/2017,1,10,2017,69,60.4,52,60,0.016878403
10/02/2017,2,10,2017,74,64.3,56,64,0.014700544
10/03/2017,3,10,2017,70,63.5,59,64,0.01615245
10/04/2017,4,10,2017,74,66.9,58,67,0.018330309
10/05/2017,5,10,2017,84,74.3,66,74,0.023956443
10/06/2017,6,10,2017,81,73.8,70,74,0.023411978
10/07/2017,7,10,2017,80,71.2,66,71,0.016878403
10/08/2017,8,10,2017,79,74.6,72,75,0.023956443
10/09/2017,9,10,2017,78,73.9,71,74,0.023411978
10/10/2017,10,10,2017,81,74.8,69,75,0.023956443
10/11/2017,11,10,2017,74,69,64,69,0.014700544
10/12/2017,12,10,2017,65,60.9,56,61,0.016878403
10/13/2017,13,10,2017,67,60.1,53,60,0.016878403
10/14/2017,14,10,2017,72,66,62,66,0.018330309
10/15/2017,15,10,2017,74,69.4,66,69,0.014700544
10/16/2017,16,10,2017,70,60.1,50,60,0.016878403
10/17/2017,17,10,2017,61,52.5,46,53,0.019419238
10/18/2017,18,10,2017,74,61.8,53,62,0.016333938
10/19/2017,19,10,2017,72,65,58,65,0.017604356
10/20/2017,20,10,2017,73,67.3,62,67,0.014519056
10/21/2017,21,10,2017,79,67.5,59,68,0.014519056
10/22/2017,22,10,2017,75,66.3,59,66,0.018330309
10/23/2017,23,10,2017,74,67.5,61,68,0.014519056
10/24/2017,24,10,2017,76,69.9,67,70,0.014700544
10/25/2017,25,10,2017,68,63.7,60,64,0.01615245
10/26/2017,26,10,2017,59,56.2,52,56,0.014882033
10/27/2017,27,10,2017,63,56.6,51,57,0.014882033
10/28/2017,28,10,2017,68,62.3,54,62,0.016878403
10/29/2017,29,10,2017,67,64.1,61,64,0.014700544
10/30/2017,30,10,2017,62,55,48,55,0.018874773
10/31/2017,31,10,2017,57,53.2,49,53,0.015789474
11/01/2017,1,11,2017,58,52.4,47,52,0.019419238
11/02/2017,2,11,2017,72,63.9,58,64,0.01615245
11/03/2017,3,11,2017,75,64.7,54,65,0.014700544
11/04/2017,4,11,2017,55,52,48,52,0.019419238
11/05/2017,5,11,2017,62,57.7,52,58,0.015426497
11/06/2017,6,11,2017,66,60.6,49,61,0.016878403
11/07/2017,7,11,2017,50,44.9,41,45,0.020689655
11/08/2017,8,11,2017,49,44.8,40,45,0.020689655
11/09/2017,9,11,2017,56,49.7,42,50,0.016878403
11/10/2017,10,11,2017,52,39.2,27,39,0.020326679
11/11/2017,11,11,2017,38,32.8,26,33,0.010344828
11/12/2017,12,11,2017,47,41.6,35,42,0.01814882
11/13/2017,13,11,2017,50,45.1,42,45,0.017604356
11/14/2017,14,11,2017,47,43.5,39,44,0.015426497
11/15/2017,15,11,2017,50,45.3,38,45,0.017604356
11/16/2017,16,11,2017,58,51.8,45,52,0.019056261
11/17/2017,17,11,2017,49,44.3,41,44,0.020689655
11/18/2017,18,11,2017,56,46.5,37,47,0.020145191
11/19/2017,19,11,2017,60,51.4,39,51,0.019056261
11/20/2017,20,11,2017,48,43.3,38,43,0.015426497
11/21/2017,21,11,2017,59,50.9,43,51,0.017967332
11/22/2017,22,11,2017,55,48.3,37,48,0.014700544
11/23/2017,23,11,2017,44,39,34,39,0.020326679
11/24/2017,24,11,2017,51,44.5,38,45,0.020689655
11/25/2017,25,11,2017,58,50.7,42,51,0.017967332
11/26/2017,26,11,2017,53,46.3,42,46,0.020145191
11/27/2017,27,11,2017,52,45.5,42,46,0.017604356
11/28/2017,28,11,2017,53,46.8,37,47,0.020145191
11/29/2017,29,11,2017,63,53.1,44,53,0.015789474
11/30/2017,30,11,2017,53,45.9,40,46,0.017604356
12/01/2017,1,12,2017,52,48.9,43,49,0.014700544
12/02/2017,2,12,2017,47,44.1,40,44,0.020689655
12/03/2017,3,12,2017,48,45.7,43,46,0.017604356
12/04/2017,4,12,2017,50,46.4,41,46,0.020145191
12/05/2017,5,12,2017,60,56.5,50,57,0.014882033
12/06/2017,6,12,2017,58,47.1,41,47,0.018693285
12/07/2017,7,12,2017,45,42.8,40,43,0.018330309
12/08/2017,8,12,2017,40,37.8,36,38,0.01415608
12/09/2017,9,12,2017,37,33.5,31,34,0.012341198
12/10/2017,10,12,2017,40,35.9,32,36,0.015063521
12/11/2017,11,12,2017,42,38.7,35,39,0.017967332
12/12/2017,12,12,2017,51,43.5,32,44,0.015426497
12/13/2017,13,12,2017,33,27.3,22,27,0.005444646
12/14/2017,14,12,2017,33,27.2,24,27,0.005444646
12/15/2017,15,12,2017,29,25.6,23,26,0.006715064
12/16/2017,16,12,2017,40,33.7,26,34,0.012341198
12/17/2017,17,12,2017,37,35.2,34,35,0.015063521
12/18/2017,18,12,2017,47,40.5,35,41,0.019600726
12/19/2017,19,12,2017,56,51.6,47,52,0.019056261
12/20/2017,20,12,2017,52,44,36,44,0.020689655
12/21/2017,21,12,2017,41,37.4,34,37,0.01415608
12/22/2017,22,12,2017,51,40.7,36,41,0.019600726
12/23/2017,23,12,2017,53,42.7,37,43,0.018330309
12/24/2017,24,12,2017,41,38.3,36,38,0.017967332
12/25/2017,25,12,2017,39,34.9,28,35,0.014337568
12/26/2017,26,12,2017,28,26,24,26,0.00707804
12/27/2017,27,12,2017,25,21.4,18,21,0.00199637
12/28/2017,28,12,2017,19,15.8,12,16,0.001088929
12/29/2017,29,12,2017,21,16.7,12,17,0.000725953
12/30/2017,30,12,2017,23,21.3,18,21,0.00199637
12/31/2017,31,12,2017,21,15.3,10,15,0.001088929
01/01/2018,1,1,2018,19,14,8,14,0.001270417
01/02/2018,2,1,2018,26,19.4,14,19,0.001814882
01/03/2018,3,1,2018,30,24.2,18,24,0.003811252
01/04/2018,4,1,2018,29,25,20,25,0.006715064
01/05/2018,5,1,2018,19,14.2,11,14,0.001270417
01/06/2018,6,1,2018,14,10.9,8,11,0.000544465
01/07/2018,7,1,2018,18,12.9,6,13,0.000362976
01/08/2018,8,1,2018,33,26.3,18,26,0.00707804
01/09/2018,9,1,2018,43,36.7,31,37,0.013974592
01/10/2018,10,1,2018,40,35,28,35,0.015063521
01/11/2018,11,1,2018,47,40.1,35,40,0.019600726
01/12/2018,12,1,2018,60,51.5,38,52,0.019056261
01/13/2018,13,1,2018,52,36.4,20,36,0.013974592
01/14/2018,14,1,2018,23,19,16,19,0.001814882
01/15/2018,15,1,2018,29,23.3,17,23,0.003085299
01/16/2018,16,1,2018,34,29.7,25,30,0.009618875
01/17/2018,17,1,2018,36,32.7,23,33,0.010344828
01/18/2018,18,1,2018,33,26.6,21,27,0.00707804
01/19/2018,19,1,2018,39,33.9,26,34,0.012341198
01/20/2018,20,1,2018,54,45.5,38,46,0.017604356
01/21/2018,21,1,2018,52,46.3,43,46,0.020145191
01/22/2018,22,1,2018,43,39.1,37,39,0.020326679
01/23/2018,23,1,2018,59,47,36,47,0.018693285
01/24/2018,24,1,2018,45,38.6,28,39,0.017967332
01/25/2018,25,1,2018,35,29.5,24,30,0.009618875
01/26/2018,26,1,2018,38,33,28,33,0.012341198
01/27/2018,27,1,2018,56,46.2,36,46,0.020145191
01/28/2018,28,1,2018,54,48.8,42,49,0.014700544
01/29/2018,29,1,2018,43,40.4,35,40,0.019600726
01/30/2018,30,1,2018,37,32,26,32,0.010344828
01/31/2018,31,1,2018,33,27.3,19,27,0.005444646
02/01/2018,1,2,2018,44,39.1,33,39,0.020326679
02/02/2018,2,2,2018,39,29.5,18,30,0.009618875
02/03/2018,3,2,2018,31,25.1,17,25,0.006715064
02/04/2018,4,2,2018,47,39.5,31,40,0.020326679
02/05/2018,5,2,2018,41,34.2,28,34,0.014337568
02/06/2018,6,2,2018,38,33.1,28,33,0.012341198
02/07/2018,7,2,2018,46,33.9,30,34,0.012341198
02/08/2018,8,2,2018,34,30.4,27,30,0.009800363
02/09/2018,9,2,2018,39,32.7,28,33,0.010344828
02/10/2018,10,2,2018,51,43.2,39,43,0.015426497
02/11/2018,11,2,2018,58,47.4,42,47,0.018693285
02/12/2018,12,2,2018,62,45.2,34,45,0.017604356
02/13/2018,13,2,2018,37,32.4,27,32,0.010344828
02/14/2018,14,2,2018,53,43.3,36,43,0.015426497
02/15/2018,15,2,2018,60,52.4,46,52,0.019419238
02/16/2018,16,2,2018,59,52.2,37,52,0.019419238
02/17/2018,17,2,2018,39,34.1,30,34,0.014337568
02/18/2018,18,2,2018,45,38,33,38,0.017967332
02/19/2018,19,2,2018,49,44.5,34,45,0.020689655
02/20/2018,20,2,2018,69,54.2,48,54,0.014700544
02/21/2018,21,2,2018,78,61.7,50,62,0.016333938
02/22/2018,22,2,2018,57,42.9,37,43,0.018330309
02/23/2018,23,2,2018,44,39,37,39,0.020326679
02/24/2018,24,2,2018,53,47,43,47,0.018693285
02/25/2018,25,2,2018,45,41.6,40,42,0.01814882
02/26/2018,26,2,2018,52,46.9,44,47,0.020145191
02/27/2018,27,2,2018,57,47.2,40,47,0.018693285
02/28/2018,28,2,2018,61,51.3,43,51,0.019056261
03/01/2018,1,3,2018,58,52.7,43,53,0.019419238
03/02/2018,2,3,2018,44,39.2,36,39,0.020326679
03/03/2018,3,3,2018,46,41.9,38,42,0.01814882
03/04/2018,4,3,2018,44,40.5,35,41,0.019600726
03/05/2018,5,3,2018,41,38,35,38,0.017967332
03/06/2018,6,3,2018,46,39.9,35,40,0.020326679
03/07/2018,7,3,2018,39,35.3,34,35,0.015063521
03/08/2018,8,3,2018,41,37.8,34,38,0.01415608
03/09/2018,9,3,2018,44,37.1,32,37,0.01415608
03/10/2018,10,3,2018,41,37.5,33,38,0.01415608
03/11/2018,11,3,2018,46,39.9,34,40,0.020326679
03/12/2018,12,3,2018,42,37.8,33,38,0.01415608
03/13/2018,13,3,2018,41,36.1,34,36,0.013974592
03/14/2018,14,3,2018,42,36,33,36,0.013974592
03/15/2018,15,3,2018,48,39.6,34,40,0.020326679
03/16/2018,16,3,2018,39,36.3,33,36,0.013974592
03/17/2018,17,3,2018,48,38.3,29,38,0.017967332
03/18/2018,18,3,2018,44,37,30,37,0.01415608
03/19/2018,19,3,2018,47,39.7,34,40,0.020326679
03/20/2018,20,3,2018,39,35.8,31,36,0.015063521
03/21/2018,21,3,2018,40,34,32,34,0.014337568
03/22/2018,22,3,2018,51,40.6,33,41,0.019600726
03/23/2018,23,3,2018,50,42.6,37,43,0.018330309
03/24/2018,24,3,2018,50,43.5,37,44,0.015426497
03/25/2018,25,3,2018,43,39.6,35,40,0.020326679
03/26/2018,26,3,2018,49,40.3,34,40,0.019600726
03/27/2018,27,3,2018,44,39.8,35,40,0.020326679
03/28/2018,28,3,2018,52,44.2,39,44,0.020689655
03/29/2018,29,3,2018,52,49.3,46,49,0.016878403
03/30/2018,30,3,2018,57,49.5,43,50,0.016878403
03/31/2018,31,3,2018,56,46.8,40,47,0.020145191
04/01/2018,1,4,2018,58,50.6,44,51,0.017967332
04/02/2018,2,4,2018,43,37.4,32,37,0.01415608
04/03/2018,3,4,2018,43,41,39,41,0.01814882
04/04/2018,4,4,2018,56,47.2,41,47,0.018693285
04/05/2018,5,4,2018,45,40.6,35,41,0.019600726
04/06/2018,6,4,2018,62,46,37,46,0.020145191
04/07/2018,7,4,2018,49,43.7,39,44,0.015426497
04/08/2018,8,4,2018,44,38,33,38,0.017967332
04/09/2018,9,4,2018,48,39.8,33,40,0.020326679
04/10/2018,10,4,2018,50,43.6,40,44,0.015426497
04/11/2018,11,4,2018,50,44.8,39,45,0.020689655
04/12/2018,12,4,2018,60,52.5,46,53,0.019419238
04/13/2018,13,4,2018,82,67.2,58,67,0.014519056
04/14/2018,14,4,2018,68,58.8,46,59,0.015426497
04/15/2018,15,4,2018,46,41.8,39,42,0.01814882
04/16/2018,16,4,2018,61,48,39,48,0.014700544
04/17/2018,17,4,2018,47,44.4,42,44,0.020689655
04/18/2018,18,4,2018,54,46.6,39,47,0.020145191
04/19/2018,19,4,2018,48,44.2,40,44,0.020689655
04/20/2018,20,4,2018,50,43.5,38,44,0.015426497
04/21/2018,21,4,2018,62,51.4,41,51,0.019056261
04/22/2018,22,4,2018,64,54.8,47,55,0.014700544
04/23/2018,23,4,2018,63,53.6,45,54,0.015789474
04/24/2018,24,4,2018,65,55.9,47,56,0.018874773
04/25/2018,25,4,2018,61,54.6,50,55,0.014700544
04/26/2018,26,4,2018,70,60.2,54,60,0.016878403
04/27/2018,27,4,2018,57,52,49,52,0.019419238
04/28/2018,28,4,2018,65,57.4,51,57,0.015426497
04/29/2018,29,4,2018,57,52.8,48,53,0.019419238
04/30/2018,30,4,2018,51,49.2,44,49,0.016878403
05/01/2018,1,5,2018,81,64.8,50,65,0.014700544
05/02/2018,2,5,2018,89,79,66,79,0.015789474
05/03/2018,3,5,2018,93,80.5,71,81,0.017785844
05/04/2018,4,5,2018,81,76.7,69,77,0.026134301
05/05/2018,5,5,2018,77,67.7,61,68,0.014519056
05/06/2018,6,5,2018,68,60.4,54,60,0.016878403
05/07/2018,7,5,2018,75,62.9,55,63,0.016878403
05/08/2018,8,5,2018,71,61.7,54,62,0.016333938
05/09/2018,9,5,2018,74,64,54,64,0.014700544
05/10/2018,10,5,2018,65,59.9,56,60,0.018511797
05/11/2018,11,5,2018,72,65.8,61,66,0.017604356
05/12/2018,12,5,2018,63,55.9,53,56,0.018874773
05/13/2018,13,5,2018,55,53.5,53,54,0.015789474
05/14/2018,14,5,2018,70,57.8,52,58,0.015426497
05/15/2018,15,5,2018,90,68,60,68,0.016333938
05/16/2018,16,5,2018,65,59,55,59,0.018511797
05/17/2018,17,5,2018,73,62,55,62,0.016878403
05/18/2018,18,5,2018,67,62.7,56,63,0.016878403
05/19/2018,19,5,2018,56,53.5,51,54,0.015789474
05/20/2018,20,5,2018,83,70,55,70,0.017241379
05/21/2018,21,5,2018,78,68,61,68,0.016333938
05/22/2018,22,5,2018,69,61.3,56,61,0.016333938
05/23/2018,23,5,2018,82,67.5,57,68,0.014519056
05/24/2018,24,5,2018,85,74.2,66,74,0.023956443
05/25/2018,25,5,2018,88,79.5,68,80,0.015789474
05/26/2018,26,5,2018,91,82.4,75,82,0.011615245
05/27/2018,27,5,2018,82,63.6,57,64,0.01615245
05/28/2018,28,5,2018,69,60.9,56,61,0.016878403
05/29/2018,29,5,2018,87,75.1,62,75,0.023593466
05/30/2018,30,5,2018,76,65.5,61,66,0.017604356
05/31/2018,31,5,2018,69,64.7,62,65,0.014700544
06/01/2018,1,6,2018,81,69.7,64,70,0.014700544
06/02/2018,2,6,2018,87,77.3,69,77,0.022323049
06/03/2018,3,6,2018,72,62.3,54,62,0.016878403
06/04/2018,4,6,2018,70,58.3,52,58,0.015426497
06/05/2018,5,6,2018,76,68.4,59,68,0.016333938
06/06/2018,6,6,2018,70,63.8,60,64,0.01615245
06/07/2018,7,6,2018,71,64.4,61,64,0.014700544
06/08/2018,8,6,2018,82,73.1,62,73,0.023411978
06/09/2018,9,6,2018,80,74.8,69,75,0.023956443
06/10/2018,10,6,2018,72,68.5,64,69,0.016333938
06/11/2018,11,6,2018,73,64.7,60,65,0.014700544
06/12/2018,12,6,2018,74,66.8,60,67,0.018330309
06/13/2018,13,6,2018,80,71.6,65,72,0.016878403
06/14/2018,14,6,2018,85,77.2,70,77,0.022323049
06/15/2018,15,6,2018,76,70.9,65,71,0.017241379
06/16/2018,16,6,2018,86,76,68,76,0.026134301
06/17/2018,17,6,2018,90,79.6,68,80,0.015789474
06/18/2018,18,6,2018,92,83.2,74,83,0.011615245
06/19/2018,19,6,2018,88,82.5,77,83,0.011615245
06/20/2018,20,6,2018,83,75.3,70,75,0.023593466
06/21/2018,21,6,2018,86,73,66,73,0.023411978
06/22/2018,22,6,2018,74,70.1,65,70,0.017241379
06/23/2018,23,6,2018,66,64.8,63,65,0.014700544
06/24/2018,24,6,2018,87,73.2,66,73,0.023411978
06/25/2018,25,6,2018,81,74.6,69,75,0.023956443
06/26/2018,26,6,2018,76,70.8,64,71,0.017241379
